id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,document
4284302,Colorful Boutique Home Close to the Beach,8366077,Helene,City of Los Angeles,Westchester,33.96171569824219,-118.41436004638672,Entire home/apt,225,3,220,2023-02-25,2.17,8,101,29,Los Angeles,Colorful Boutique Home Close to the Beach. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Westchester. Price: $225 per night. Minimum nights: 3. Reviews: 220.
34010454,Stay Stylish in a Modern Apartment with Everything,55918577,Adrian,City of Los Angeles,Hollywood,34.10094,-118.32626,Entire home/apt,280,30,0,,0.0,1,0,0,Los Angeles,Stay Stylish in a Modern Apartment with Everything. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood. Price: $280 per night. Minimum nights: 30. Reviews: 0.
2083347,"Pasadena: best area,  separate entrance, 3/4 bath",9898515,Sandra,Other Cities,Pasadena,34.13089,-118.13761,Private room,85,2,255,2023-02-21,2.28,2,117,52,Los Angeles,"Pasadena: best area,  separate entrance, 3/4 bath. Room type: Private room. City: Los Angeles. Neighbourhood: Pasadena. Price: $85 per night. Minimum nights: 2. Reviews: 255."
693722686742395987,Lovely Bedroom Close to Redondo Beach,366019461,Jacqueline,Other Cities,Torrance,33.812382286962595,-118.35926232295996,Private room,125,1,3,2022-09-25,0.47,1,57,3,Los Angeles,Lovely Bedroom Close to Redondo Beach. Room type: Private room. City: Los Angeles. Neighbourhood: Torrance. Price: $125 per night. Minimum nights: 1. Reviews: 3.
660258479313932607,Luxurious 3 Bedroom Townhouse near Americana,18530088,Amalya,Other Cities,Glendale,34.12887,-118.2564,Entire home/apt,342,10,0,,0.0,28,185,0,Los Angeles,Luxurious 3 Bedroom Townhouse near Americana. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Glendale. Price: $342 per night. Minimum nights: 10. Reviews: 0.
52060161,500 sqft Deck w/Ocean and Harbor Views,70074537,Desiree,City of Los Angeles,San Pedro,33.70747,-118.29172,Entire home/apt,514,2,10,2023-01-02,1.12,1,267,10,Los Angeles,500 sqft Deck w/Ocean and Harbor Views. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: San Pedro. Price: $514 per night. Minimum nights: 2. Reviews: 10.
50449463,Large One Bedroom Apt with Backyard - 5 min to LAX,407593461,Ahmad,Unincorporated Areas,Del Aire,33.92393,-118.37012,Entire home/apt,152,3,82,2023-02-26,4.05,2,35,48,Los Angeles,Large One Bedroom Apt with Backyard - 5 min to LAX. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Del Aire. Price: $152 per night. Minimum nights: 3. Reviews: 82.
1138652,"Furnished BR, private bath, big apt",1896248,Jerry,City of Los Angeles,Mid-Wilshire,34.06549,-118.34901,Private room,80,30,1,2014-05-14,0.01,2,358,0,Los Angeles,"Furnished BR, private bath, big apt. Room type: Private room. City: Los Angeles. Neighbourhood: Mid-Wilshire. Price: $80 per night. Minimum nights: 30. Reviews: 1."
49126620,Mid-City Garden Oasis,91059772,Linnea,City of Los Angeles,Mid-Wilshire,34.05274,-118.35614,Entire home/apt,175,30,2,2022-05-17,0.11,1,269,1,Los Angeles,Mid-City Garden Oasis. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Mid-Wilshire. Price: $175 per night. Minimum nights: 30. Reviews: 2.
658816568838839887,1920s Crafstman Bungalow in Highland Park,56631491,Andrew & Cynthia,City of Los Angeles,Highland Park,34.107890702215514,-118.19322185773645,Entire home/apt,180,30,0,,0.0,1,364,0,Los Angeles,1920s Crafstman Bungalow in Highland Park. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Highland Park. Price: $180 per night. Minimum nights: 30. Reviews: 0.
806773583815616647,A joyful home,29739357,Mark,Unincorporated Areas,Ladera Heights,33.9862305,-118.3656695,Private room,69,1,1,2023-03-06,1.0,1,77,1,Los Angeles,A joyful home. Room type: Private room. City: Los Angeles. Neighbourhood: Ladera Heights. Price: $69 per night. Minimum nights: 1. Reviews: 1.
38602208,Large Sun-Filled Studio in the Heart of Los Feliz,2108928,Eric,City of Los Angeles,Los Feliz,34.10554,-118.29272,Entire home/apt,195,30,0,,0.0,1,0,0,Los Angeles,Large Sun-Filled Studio in the Heart of Los Feliz. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Los Feliz. Price: $195 per night. Minimum nights: 30. Reviews: 0.
761748057229382468,2 Private rooms with private baths,175339257,Melanie,Other Cities,Glendora,34.12328,-117.83288,Private room,149,2,2,2023-01-01,0.74,4,156,2,Los Angeles,2 Private rooms with private baths. Room type: Private room. City: Los Angeles. Neighbourhood: Glendora. Price: $149 per night. Minimum nights: 2. Reviews: 2.
806717866970132906,Best Spot in LA - Pets Welcome!,5437602,Courtney,Other Cities,Glendale,34.12078676618491,-118.25426258281028,Entire home/apt,315,30,0,,0.0,2,311,0,Los Angeles,Best Spot in LA - Pets Welcome!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Glendale. Price: $315 per night. Minimum nights: 30. Reviews: 0.
724773168162661328,1 bedroom guesthouse near shops and Rose Bowl,25438437,Corina,Other Cities,Pasadena,34.17332,-118.13448,Entire home/apt,232,2,2,2023-02-21,0.91,1,364,2,Los Angeles,1 bedroom guesthouse near shops and Rose Bowl. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Pasadena. Price: $232 per night. Minimum nights: 2. Reviews: 2.
626170776668168239,Modern 2 bedroom loft in Glendale!,300968433,Lani,Other Cities,Glendale,34.14611,-118.25699,Entire home/apt,170,1,60,2023-03-03,6.69,2,41,60,Los Angeles,Modern 2 bedroom loft in Glendale!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Glendale. Price: $170 per night. Minimum nights: 1. Reviews: 60.
52617883,$20 - DTLA Shared Living - Great Amenities,364599801,Eric,City of Los Angeles,Westlake,34.05218,-118.27919,Shared room,17,30,7,2023-02-12,0.87,18,358,7,Los Angeles,$20 - DTLA Shared Living - Great Amenities. Room type: Shared room. City: Los Angeles. Neighbourhood: Westlake. Price: $17 per night. Minimum nights: 30. Reviews: 7.
27312529,Private and comfortable Studio,2812970,Dimitry And Angela,City of Los Angeles,Studio City,34.13924,-118.37624,Entire home/apt,59,30,18,2023-02-04,0.35,5,0,3,Los Angeles,Private and comfortable Studio. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Studio City. Price: $59 per night. Minimum nights: 30. Reviews: 18.
621626115320804608,"Lovely Highrise 3BedApt With Pool,Spa Rooftop deck",457656653,Kennedy,City of Los Angeles,Downtown,34.0397,-118.26075,Entire home/apt,413,2,4,2022-10-30,0.44,10,0,4,Los Angeles,"Lovely Highrise 3BedApt With Pool,Spa Rooftop deck. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Downtown. Price: $413 per night. Minimum nights: 2. Reviews: 4."
51586950,3027 Jackson Ave（C03 ),414899310,Ying,Other Cities,Rosemead,34.0645,-118.10461,Private room,104,1,9,2023-01-27,0.49,14,341,1,Los Angeles,3027 Jackson Ave（C03 ). Room type: Private room. City: Los Angeles. Neighbourhood: Rosemead. Price: $104 per night. Minimum nights: 1. Reviews: 9.
44556093,OldTown San Dimas Tiny House,285549533,Emma & Steven,Other Cities,San Dimas,34.10905,-117.81014,Entire home/apt,102,1,180,2023-02-22,5.82,1,303,74,Los Angeles,OldTown San Dimas Tiny House. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: San Dimas. Price: $102 per night. Minimum nights: 1. Reviews: 180.
44847163,Beautifully Furnished 1Bedroom Loft by 1Furnished,154113511,1Furnished,City of Los Angeles,Sawtelle,34.04621,-118.44507,Entire home/apt,22,30,5,2022-12-18,0.17,40,308,1,Los Angeles,Beautifully Furnished 1Bedroom Loft by 1Furnished. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Sawtelle. Price: $22 per night. Minimum nights: 30. Reviews: 5.
34020914,Comfy Chic 2 Bedroom Guest House,256877913,Reyna,City of Los Angeles,Lake Balboa,34.20759,-118.51395,Entire home/apt,155,30,118,2023-01-20,2.65,1,74,28,Los Angeles,Comfy Chic 2 Bedroom Guest House. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Lake Balboa. Price: $155 per night. Minimum nights: 30. Reviews: 118.
640469710281592256,Homey  bedroom in newly remodeled home,80949596,Christian,Other Cities,Santa Clarita,34.4231,-118.47484,Private room,67,1,48,2023-02-28,5.29,1,362,48,Los Angeles,Homey  bedroom in newly remodeled home. Room type: Private room. City: Los Angeles. Neighbourhood: Santa Clarita. Price: $67 per night. Minimum nights: 1. Reviews: 48.
25977908,PRIVATE STUDIO 7miles to downtown LA+400mps WiFi,24194655,Grace,Other Cities,Maywood,33.98765,-118.17945,Entire home/apt,68,7,37,2023-02-19,0.67,8,352,10,Los Angeles,PRIVATE STUDIO 7miles to downtown LA+400mps WiFi. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Maywood. Price: $68 per night. Minimum nights: 7. Reviews: 37.
14888917,Studio by the Hill,197155543,Krischelle,Other Cities,Rancho Palos Verdes,33.77906,-118.37056,Entire home/apt,63,30,31,2022-07-31,0.4,1,331,1,Los Angeles,Studio by the Hill. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Rancho Palos Verdes. Price: $63 per night. Minimum nights: 30. Reviews: 31.
42225041,Silver Lake hills tiny cabin in a lush garden,63527246,Moritz,City of Los Angeles,Silver Lake,34.09528,-118.27475,Entire home/apt,96,30,32,2022-08-06,0.86,2,47,4,Los Angeles,Silver Lake hills tiny cabin in a lush garden. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Silver Lake. Price: $96 per night. Minimum nights: 30. Reviews: 32.
23859767,Private room with beautiful big backyard garden,9097110,Yanping,Other Cities,Arcadia,34.11158,-118.04049,Private room,59,2,31,2019-09-21,0.52,6,0,0,Los Angeles,Private room with beautiful big backyard garden. Room type: Private room. City: Los Angeles. Neighbourhood: Arcadia. Price: $59 per night. Minimum nights: 2. Reviews: 31.
724037022151782975,Gorgeous Private Guest Suite in Hermosa Beach!,369586391,Ryan,Other Cities,Hermosa Beach,33.8568281,-118.3857068,Private room,125,1,20,2023-02-24,3.8,1,125,20,Los Angeles,Gorgeous Private Guest Suite in Hermosa Beach!. Room type: Private room. City: Los Angeles. Neighbourhood: Hermosa Beach. Price: $125 per night. Minimum nights: 1. Reviews: 20.
654343188135285228,"Beverly Hills 2bdr Home 🏡
Must see ❤️",346084686,Marcus,Other Cities,Glendale,34.15468,-118.24926,Entire home/apt,175,5,2,2022-12-27,0.25,7,352,2,Los Angeles,"Beverly Hills 2bdr Home 🏡
Must see ❤️. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Glendale. Price: $175 per night. Minimum nights: 5. Reviews: 2."
8861149,Spacious furnished room Studio City,46387063,Lyduan,City of Los Angeles,Studio City,34.14303,-118.37258,Private room,49,30,11,2019-06-14,0.12,1,0,0,Los Angeles,Spacious furnished room Studio City. Room type: Private room. City: Los Angeles. Neighbourhood: Studio City. Price: $49 per night. Minimum nights: 30. Reviews: 11.
52389728,Luxury apartment with 5 stars amenities,81794058,Moda,City of Los Angeles,Westwood,34.06569,-118.4497,Entire home/apt,242,1,37,2023-02-11,2.28,18,101,26,Los Angeles,Luxury apartment with 5 stars amenities. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Westwood. Price: $242 per night. Minimum nights: 1. Reviews: 37.
10141337,"Simple, two-full beds, private bath",18695280,Laura,City of Los Angeles,Mar Vista,34.00274,-118.4409,Private room,76,30,217,2020-08-30,2.48,1,365,0,Los Angeles,"Simple, two-full beds, private bath. Room type: Private room. City: Los Angeles. Neighbourhood: Mar Vista. Price: $76 per night. Minimum nights: 30. Reviews: 217."
13312011,Charming Suite One Mile from Beach,23048977,Darlene,Other Cities,Santa Monica,34.00835,-118.47068,Private room,255,2,409,2023-01-01,4.98,1,156,35,Los Angeles,Charming Suite One Mile from Beach. Room type: Private room. City: Los Angeles. Neighbourhood: Santa Monica. Price: $255 per night. Minimum nights: 2. Reviews: 409.
691899040352122854,Stylish Retreat Mulholland Dr w Heated Pool/Spa,385150994,Brooke,City of Los Angeles,Studio City,34.1298,-118.37427,Entire home/apt,741,2,16,2023-02-28,3.18,12,131,16,Los Angeles,Stylish Retreat Mulholland Dr w Heated Pool/Spa. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Studio City. Price: $741 per night. Minimum nights: 2. Reviews: 16.
807853905177847526,DTLA - Skyline View High Rise.,106421421,Bee My Guest Homestays,Other Cities,Vernon,33.997104435813434,-118.22923110235983,Entire home/apt,346,1,5,2023-02-28,5.0,4,138,5,Los Angeles,DTLA - Skyline View High Rise.. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Vernon. Price: $346 per night. Minimum nights: 1. Reviews: 5.
18511883,Private and Cozy Studio 4 miles from LAX,22732106,Stan And Lilly,Other Cities,Inglewood,33.9386,-118.3417,Entire home/apt,86,3,437,2023-03-05,6.2,1,5,51,Los Angeles,Private and Cozy Studio 4 miles from LAX. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Inglewood. Price: $86 per night. Minimum nights: 3. Reviews: 437.
36526242,"Cozy & Clean Garden Apartment, Amazing LA Location",141909186,Gill,City of Los Angeles,Valley Village,34.16405,-118.39802,Entire home/apt,99,30,12,2022-10-01,0.27,8,123,2,Los Angeles,"Cozy & Clean Garden Apartment, Amazing LA Location. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Valley Village. Price: $99 per night. Minimum nights: 30. Reviews: 12."
598800294970490281,2 Br Modern Ocean View Condo,50952614,Rob,Other Cities,Santa Monica,34.00523,-118.48432,Entire home/apt,568,2,13,2023-02-19,1.2,1,0,13,Los Angeles,2 Br Modern Ocean View Condo. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $568 per night. Minimum nights: 2. Reviews: 13.
837017842103610167,Large 3 bed2bath+ best amenities,481187016,Amir Masoud,City of Los Angeles,Westlake,34.0519964318759,-118.2612737954296,Entire home/apt,190,30,0,,0.0,28,291,0,Los Angeles,Large 3 bed2bath+ best amenities. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Westlake. Price: $190 per night. Minimum nights: 30. Reviews: 0.
5990027,Beautiful single unit in great area,21985492,Alla,City of Los Angeles,Hollywood,34.10169,-118.34517,Entire home/apt,120,30,28,2022-12-03,0.3,6,340,2,Los Angeles,Beautiful single unit in great area. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood. Price: $120 per night. Minimum nights: 30. Reviews: 28.
15497241,Venice Beach * 2-Bed Eclectic House,99397355,Frank,City of Los Angeles,Venice,33.99637,-118.46373,Entire home/apt,231,1,330,2023-02-26,4.26,10,5,35,Los Angeles,Venice Beach * 2-Bed Eclectic House. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Venice. Price: $231 per night. Minimum nights: 1. Reviews: 330.
753122592512128382,"Romantic near LA, Disneyland, Universal Studio",412770821,Susan,Unincorporated Areas,Hacienda Heights,33.99786060552778,-117.9501499687251,Entire home/apt,209,2,6,2023-02-13,2.47,1,278,6,Los Angeles,"Romantic near LA, Disneyland, Universal Studio. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hacienda Heights. Price: $209 per night. Minimum nights: 2. Reviews: 6."
800781874756405858,Garden view guesthouse with office/lounge & deck,489724459,Pamela,Other Cities,Santa Monica,34.00697905184123,-118.46529300031358,Entire home/apt,190,3,0,,0.0,1,179,0,Los Angeles,Garden view guesthouse with office/lounge & deck. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $190 per night. Minimum nights: 3. Reviews: 0.
627022527283712397,2 Bedroom Vacation Getaway House North Hollywood,164766159,Odi,Other Cities,Commerce,34.00763,-118.16569,Entire home/apt,200,1,3,2023-01-01,0.32,2,363,3,Los Angeles,2 Bedroom Vacation Getaway House North Hollywood. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Commerce. Price: $200 per night. Minimum nights: 1. Reviews: 3.
47872223,City of Alhambra. One bedroom guest house W/shower,385891356,B,Other Cities,Alhambra,34.09869,-118.11751,Entire home/apt,90,1,0,,0.0,1,0,0,Los Angeles,City of Alhambra. One bedroom guest house W/shower. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Alhambra. Price: $90 per night. Minimum nights: 1. Reviews: 0.
45565412,"3Rooms Large Group Downtown, USC, Forum, LAX&OC II",29332191,Ken,City of Los Angeles,Green Meadows,33.94985,-118.25548,Entire home/apt,178,3,101,2023-02-26,3.42,1,333,36,Los Angeles,"3Rooms Large Group Downtown, USC, Forum, LAX&OC II. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Green Meadows. Price: $178 per night. Minimum nights: 3. Reviews: 101."
754732160587786813,~Expansive Dream Home - 15 mins from Disneyland~,465050147,Esul,Other Cities,Norwalk,33.89502,-118.06308,Entire home/apt,204,2,0,,0.0,5,292,0,Los Angeles,~Expansive Dream Home - 15 mins from Disneyland~. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Norwalk. Price: $204 per night. Minimum nights: 2. Reviews: 0.
708867532571391023,Radiant 3BR Home in Torrance near Beaches & LAX,463504800,Gie,Unincorporated Areas,West Carson,33.83587,-118.29594,Entire home/apt,209,3,19,2023-02-22,3.18,8,158,19,Los Angeles,Radiant 3BR Home in Torrance near Beaches & LAX. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Carson. Price: $209 per night. Minimum nights: 3. Reviews: 19.
616892613551772174,Santa Monica oceanfront 1bd w/ pool & parking spot,16722030,Adam & Morgane,Other Cities,Santa Monica,34.02194,-118.50811,Entire home/apt,140,30,1,2022-07-08,0.12,1,100,1,Los Angeles,Santa Monica oceanfront 1bd w/ pool & parking spot. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $140 per night. Minimum nights: 30. Reviews: 1.
35389657,Beautiful Home Near DTLA & Free Parking!,123460739,Jessica,Unincorporated Areas,Florence-Firestone,33.98448,-118.25097,Entire home/apt,89,4,209,2023-02-28,4.59,3,59,43,Los Angeles,Beautiful Home Near DTLA & Free Parking!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Florence-Firestone. Price: $89 per night. Minimum nights: 4. Reviews: 209.
49465018,A Super Luxury Private Room in Woodland Hills,286580648,Ramin,City of Los Angeles,Woodland Hills,34.15984,-118.59323,Private room,120,30,0,,0.0,1,0,0,Los Angeles,A Super Luxury Private Room in Woodland Hills. Room type: Private room. City: Los Angeles. Neighbourhood: Woodland Hills. Price: $120 per night. Minimum nights: 30. Reviews: 0.
793545972000461683,Hollywood VIP Hotel,31302166,Hollywood VIP,City of Los Angeles,Hollywood,34.103568,-118.339813,Private room,115,1,0,,0.0,1,364,0,Los Angeles,Hollywood VIP Hotel. Room type: Private room. City: Los Angeles. Neighbourhood: Hollywood. Price: $115 per night. Minimum nights: 1. Reviews: 0.
742900729565971894,Adorable Spanish style pool house!,484565421,Paul,Other Cities,Glendale,34.17933,-118.28328,Entire home/apt,132,2,13,2023-02-28,2.85,1,133,13,Los Angeles,Adorable Spanish style pool house!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Glendale. Price: $132 per night. Minimum nights: 2. Reviews: 13.
38167726,Resort 2b1.5b APT close to DTLA Disney,98574255,W,Unincorporated Areas,Rowland Heights,33.98891,-117.91985,Entire home/apt,118,10,86,2023-01-12,2.03,12,52,13,Los Angeles,Resort 2b1.5b APT close to DTLA Disney. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Rowland Heights. Price: $118 per night. Minimum nights: 10. Reviews: 86.
23593820,New Eastside Guest House in Charming Atwater,79742539,Kelly,City of Los Angeles,Atwater Village,34.11232,-118.25332,Entire home/apt,212,3,122,2023-02-24,2.03,1,113,17,Los Angeles,New Eastside Guest House in Charming Atwater. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Atwater Village. Price: $212 per night. Minimum nights: 3. Reviews: 122.
19908669,Quirky/Cute Hollywood Pad,44366519,Aristotle,City of Los Angeles,Hollywood,34.09304,-118.33126,Entire home/apt,100,30,4,2017-08-16,0.06,1,0,0,Los Angeles,Quirky/Cute Hollywood Pad. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood. Price: $100 per night. Minimum nights: 30. Reviews: 4.
42901699,Very Clean|Quiet Work-From-Home|Fast Wifi|CSUN,57461671,Henry,City of Los Angeles,Reseda,34.1977,-118.52045,Private room,70,30,4,2022-09-27,0.21,3,89,3,Los Angeles,Very Clean|Quiet Work-From-Home|Fast Wifi|CSUN. Room type: Private room. City: Los Angeles. Neighbourhood: Reseda. Price: $70 per night. Minimum nights: 30. Reviews: 4.
28013096,Cozy Modern studio in the heart of Hollywood.,33531580,Abner,City of Los Angeles,Hollywood,34.09322,-118.32974,Entire home/apt,65,30,9,2019-10-27,0.21,1,0,0,Los Angeles,Cozy Modern studio in the heart of Hollywood.. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood. Price: $65 per night. Minimum nights: 30. Reviews: 9.
41197536,Great SoCal condo close to LAX and everything!,321977456,Lazaro,Unincorporated Areas,West Carson,33.81349,-118.28777,Entire home/apt,97,1,3,2020-02-17,0.08,2,0,0,Los Angeles,Great SoCal condo close to LAX and everything!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Carson. Price: $97 per night. Minimum nights: 1. Reviews: 3.
36937955,En Suite: Master suite+pvt bath/kitchen+2 desks,46514741,Arthur,Other Cities,Alhambra,34.06305,-118.15419,Private room,70,30,10,2022-04-17,0.23,2,365,1,Los Angeles,En Suite: Master suite+pvt bath/kitchen+2 desks. Room type: Private room. City: Los Angeles. Neighbourhood: Alhambra. Price: $70 per night. Minimum nights: 30. Reviews: 10.
806527776659221517,The Enchanted Garden -1bd/1br Beautiful City View,281223920,Leslie,Other Cities,Palmdale,34.58205,-118.1517,Private room,53,1,6,2023-02-27,4.86,3,180,6,Los Angeles,The Enchanted Garden -1bd/1br Beautiful City View. Room type: Private room. City: Los Angeles. Neighbourhood: Palmdale. Price: $53 per night. Minimum nights: 1. Reviews: 6.
42023204,Industrial Loft with Recording Room,40427260,George,City of Los Angeles,Historic South-Central,34.02992,-118.2733,Entire home/apt,90,30,0,,0.0,1,365,0,Los Angeles,Industrial Loft with Recording Room. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Historic South-Central. Price: $90 per night. Minimum nights: 30. Reviews: 0.
10392530,Studio in the Heart of LA,44628536,Dalit,City of Los Angeles,West Adams,34.02552,-118.36,Entire home/apt,55,30,27,2023-03-03,0.34,3,334,4,Los Angeles,Studio in the Heart of LA. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Adams. Price: $55 per night. Minimum nights: 30. Reviews: 27.
723844084608587498,2 bedroom downtown high rise with scenic views!,344719500,April And Dan,Other Cities,Vernon,34.01092,-118.23379,Entire home/apt,237,2,14,2023-02-26,2.8,13,71,14,Los Angeles,2 bedroom downtown high rise with scenic views!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Vernon. Price: $237 per night. Minimum nights: 2. Reviews: 14.
809439902453769661,Tropical Suite In A Mansion,401130632,Scott And Jino,City of Los Angeles,Sherman Oaks,34.16246029276384,-118.45495122694123,Private room,89,30,0,,0.0,663,365,0,Los Angeles,Tropical Suite In A Mansion. Room type: Private room. City: Los Angeles. Neighbourhood: Sherman Oaks. Price: $89 per night. Minimum nights: 30. Reviews: 0.
739844901317915407,Newly remodeled modern 1Bedroom 1bathroom,415548740,Herman,City of Los Angeles,Exposition Park,34.01425,-118.30003,Entire home/apt,69,30,1,2022-11-22,0.28,3,341,1,Los Angeles,Newly remodeled modern 1Bedroom 1bathroom. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Exposition Park. Price: $69 per night. Minimum nights: 30. Reviews: 1.
598424643743815665,Tranquil and lush Mid-Century oasis with views,51702078,Danielle,City of Los Angeles,Mount Washington,34.09672,-118.21583,Entire home/apt,286,5,1,2022-12-19,0.37,1,29,1,Los Angeles,Tranquil and lush Mid-Century oasis with views. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Mount Washington. Price: $286 per night. Minimum nights: 5. Reviews: 1.
8342237,Private Guesthouse - Policy Number HSR20-000329,24170533,Engelie And Earl,City of Los Angeles,Sun Valley,34.22082,-118.41893,Entire home/apt,80,2,327,2023-02-26,3.6,3,318,34,Los Angeles,Private Guesthouse - Policy Number HSR20-000329. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Sun Valley. Price: $80 per night. Minimum nights: 2. Reviews: 327.
49100212,Incredible Views of Downtown LA from hilltop home,196899523,Paulina,Unincorporated Areas,East Los Angeles,34.04785,-118.18687,Entire home/apt,126,14,52,2023-01-30,2.34,5,136,29,Los Angeles,Incredible Views of Downtown LA from hilltop home. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: East Los Angeles. Price: $126 per night. Minimum nights: 14. Reviews: 52.
27082397,B-4 Spacious Beach Apartment,58360256,Shayma,Other Cities,Santa Monica,34.00826644897461,-118.48685455322266,Entire home/apt,119,30,1,2022-11-03,0.24,21,51,1,Los Angeles,B-4 Spacious Beach Apartment. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $119 per night. Minimum nights: 30. Reviews: 1.
29881931,"Private, Mid Century House w/ Pool in La Canada",41855948,Owen,Other Cities,La Canada Flintridge,34.21326,-118.19358,Entire home/apt,375,5,30,2022-08-14,0.58,1,188,6,Los Angeles,"Private, Mid Century House w/ Pool in La Canada. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: La Canada Flintridge. Price: $375 per night. Minimum nights: 5. Reviews: 30."
53892969,Charismatic Sea Cottage Near Beach & Entertainment,436552403,Aasiyah,Other Cities,Long Beach,33.77128,-118.17968,Entire home/apt,205,1,42,2023-02-13,3.13,1,133,36,Los Angeles,Charismatic Sea Cottage Near Beach & Entertainment. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Long Beach. Price: $205 per night. Minimum nights: 1. Reviews: 42.
53345572,Hampton Quite and stylish bungalow in Venice,15811971,Farbod,City of Los Angeles,Venice,33.99456,-118.47384,Entire home/apt,600,30,0,,0.0,8,180,0,Los Angeles,Hampton Quite and stylish bungalow in Venice. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Venice. Price: $600 per night. Minimum nights: 30. Reviews: 0.
18430859,Eco-Friendly Backyard Cottage with Easy Expo Train Access,4018667,Sean,City of Los Angeles,West Adams,34.03026,-118.34533,Entire home/apt,148,3,196,2023-02-11,3.14,1,41,35,Los Angeles,Eco-Friendly Backyard Cottage with Easy Expo Train Access. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Adams. Price: $148 per night. Minimum nights: 3. Reviews: 196.
26454889,Shared Bungalow in Santa Monica! (GUYS only),2563274,Mark,Other Cities,Santa Monica,34.02147,-118.467,Shared room,82,1,20,2022-06-14,0.36,1,0,4,Los Angeles,Shared Bungalow in Santa Monica! (GUYS only). Room type: Shared room. City: Los Angeles. Neighbourhood: Santa Monica. Price: $82 per night. Minimum nights: 1. Reviews: 20.
686310082797366033,Exotic Melrose Townhome + Rooftop [Private Garage],473174411,Gc,Other Cities,West Hollywood,34.0934,-118.36894,Entire home/apt,706,2,18,2023-02-26,3.44,1,68,18,Los Angeles,Exotic Melrose Townhome + Rooftop [Private Garage]. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Hollywood. Price: $706 per night. Minimum nights: 2. Reviews: 18.
